Date,zenBidPrice,zenAskPrice,zenBidQty,zenAskQty,dashBidPrice,dashAskPrice,dashBidQty,dashAskQty

70-01-01/03-00-00.000,emp,emp,emp,emp,emp,emp,emp,emp
24-01-22/14-29-56.205,8.040,8.041,34.0,12.1,28.17,28.18,16.378,15.501
24-01-22/14-29-59.093,8.040,8.041,24.5,12.1,28.17,28.18,16.765,20.824
24-01-22/14-30-02.340,8.046,8.047,11.2,25.2,28.17,28.18,16.765,14.566
24-01-22/14-30-04.904,8.045,8.046,3.9,51.8,28.17,28.18,16.765,14.407
24-01-22/14-30-07.756,8.045,8.046,14.4,51.8,28.18,28.19,17.210,47.037
24-01-22/14-30-11.138,8.045,8.046,14.4,39.2,28.18,28.19,17.567,32.871
24-01-22/14-30-12.791,8.045,8.046,0.1,39.2,28.18,28.19,5.064,51.427
24-01-22/14-30-16.752,8.045,8.046,18.7,26.6,28.18,28.19,14.486,30.951
24-01-22/14-30-19.945,8.045,8.046,21.1,26.6,28.18,28.19,14.486,27.410
24-01-22/14-30-22.950,8.045,8.046,2.5,29.1,28.18,28.19,6.893,31.674
24-01-22/14-30-25.049,8.045,8.046,5.9,25.2,28.18,28.19,7.352,35.215
24-01-22/14-30-28.010,8.045,8.046,5.9,22.9,28.17,28.18,20.238,37.273
24-01-22/14-30-32.443,8.044,8.046,7.1,29.0,28.17,28.18,20.238,40.726
24-01-22/14-30-34.693,8.044,8.046,7.1,29.0,28.17,28.18,20.238,27.417
24-01-22/14-30-37.067,8.045,8.046,11.1,22.5,28.17,28.18,20.238,17.938
24-01-22/14-30-40.849,8.043,8.045,11.7,26.2,28.17,28.18,2.595,21.480
24-01-22/14-30-44.180,8.043,8.044,13.1,29.5,28.17,28.18,4.444,22.533
24-01-22/14-30-45.071,8.043,8.044,7.1,27.6,28.17,28.18,4.444,22.533
24-01-22/14-30-50.111,8.043,8.044,26.5,44.8,28.17,28.18,10.798,13.023
24-01-22/14-30-52.603,8.043,8.044,21.8,30.2,28.17,28.18,10.798,18.023
24-01-22/14-30-55.697,8.043,8.044,21.8,30.2,28.17,28.18,10.798,22.893
24-01-22/14-30-58.263,8.043,8.044,23.2,27.8,28.17,28.18,12.222,17.570
24-01-22/14-31-02.446,8.045,8.046,11.2,1.4,28.18,28.19,31.286,5.754
24-01-22/14-31-04.695,8.045,8.046,15.0,1.4,28.18,28.19,35.303,5.754
24-01-22/14-31-08.340,8.045,8.046,53.8,1.4,28.18,28.19,24.596,26.402
24-01-22/14-31-11.139,8.045,8.046,53.8,1.4,28.18,28.19,29.566,26.402
24-01-22/14-31-13.954,8.043,8.045,46.8,10.0,28.17,28.18,6.130,22.659
24-01-22/14-31-17.194,8.037,8.039,40.2,1.3,28.16,28.17,0.897,67.941
24-01-22/14-31-20.387,8.038,8.039,6.2,29.3,28.16,28.17,2.410,64.396
24-01-22/14-31-23.313,8.038,8.039,6.2,11.2,28.16,28.17,2.978,37.922
24-01-22/14-31-23.973,8.038,8.040,24.8,3.3,28.16,28.17,9.241,4.107
24-01-22/14-31-23.973,8.038,8.040,24.8,3.3,28.16,28.17,9.010,4.107
24-01-22/14-31-31.932,8.039,8.041,31.3,1.3,28.16,28.17,13.302,3.556
24-01-22/14-31-34.960,8.043,8.046,33.0,1.4,28.17,28.18,3.142,4.432
24-01-22/14-31-37.944,8.046,8.048,52.5,2.8,28.17,28.18,3.873,3.511
24-01-22/14-31-40.816,8.047,8.049,63.0,12.4,28.17,28.18,27.705,0.932
24-01-22/14-31-43.767,8.047,8.049,69.1,12.4,28.18,28.19,29.956,4.447
24-01-22/14-31-45.746,8.048,8.050,71.5,5.9,28.18,28.19,29.956,4.447
24-01-22/14-31-50.156,8.049,8.050,49.5,4.6,28.18,28.19,31.137,4.447
24-01-22/14-31-53.248,8.050,8.051,39.7,17.6,28.18,28.19,49.133,9.768
24-01-22/14-31-54.722,8.050,8.051,39.7,17.6,28.18,28.19,24.388,9.768
24-01-22/14-31-59.340,8.050,8.051,48.6,21.9,28.17,28.18,25.729,12.721
24-01-22/14-31-59.896,8.050,8.051,51.8,19.6,28.17,28.18,25.977,12.721
24-01-22/14-32-03.727,8.047,8.048,1.9,16.8,28.16,28.17,8.383,11.442
24-01-22/14-32-07.715,8.047,8.050,20.5,31.6,28.16,28.17,31.184,3.550
24-01-22/14-32-11.231,8.047,8.050,22.2,28.8,28.17,28.18,1.280,73.891
24-01-22/14-32-14.151,8.047,8.048,2.4,15.5,28.17,28.18,1.280,83.891
24-01-22/14-32-16.616,8.047,8.048,2.4,27.7,28.15,28.16,26.315,6.555
24-01-22/14-32-20.234,8.042,8.044,1.6,11.2,28.15,28.16,3.682,15.641
24-01-22/14-32-21.510,8.041,8.044,41.3,13.1,28.15,28.16,5.193,13.547
24-01-22/14-32-23.844,8.041,8.044,42.6,13.1,28.15,28.16,5.193,17.095
24-01-22/14-32-28.493,8.042,8.044,23.2,21.4,28.15,28.16,5.193,17.347
24-01-22/14-32-32.264,8.043,8.046,12.2,14.1,28.15,28.16,9.406,20.446
24-01-22/14-32-32.264,8.043,8.046,12.2,14.1,28.15,28.16,10.296,22.715
24-01-22/14-32-38.341,8.051,8.052,11.2,8.8,28.17,28.18,1.673,19.703
24-01-22/14-32-41.384,8.057,8.058,11.2,2.3,28.18,28.19,28.865,8.967
24-01-22/14-32-44.440,8.057,8.058,0.7,2.3,28.18,28.19,39.990,11.850
24-01-22/14-32-46.970,8.053,8.056,1.2,23.0,28.18,28.19,32.242,17.282
24-01-22/14-32-50.327,8.054,8.055,11.2,0.1,28.18,28.19,22.195,2.246
24-01-22/14-32-52.280,8.054,8.055,11.2,0.1,28.18,28.19,41.936,9.223
24-01-22/14-32-56.344,8.055,8.057,12.4,10.0,28.18,28.19,28.524,13.253
24-01-22/14-32-56.344,8.055,8.057,12.4,10.0,28.17,28.18,50.905,12.508
24-01-22/14-33-01.974,8.051,8.054,21.4,11.2,28.17,28.18,13.988,16.196
24-01-22/14-33-04.921,8.053,8.056,1.1,13.0,28.17,28.18,13.531,17.569
24-01-22/14-33-08.322,8.053,8.056,31.6,8.4,28.17,28.18,20.628,14.742
24-01-22/14-33-10.642,8.053,8.056,31.6,8.4,28.17,28.18,5.087,5.764
24-01-22/14-33-14.052,8.054,8.057,32.8,76.8,28.17,28.18,5.087,7.006
24-01-22/14-33-17.277,8.054,8.056,22.8,13.6,28.17,28.18,6.850,19.088
24-01-22/14-33-19.781,8.054,8.056,20.4,3.6,28.17,28.18,9.940,21.802
24-01-22/14-33-22.965,8.056,8.057,18.6,1.0,28.17,28.18,54.776,16.915
24-01-22/14-33-25.746,8.057,8.058,29.8,19.8,28.19,28.20,6.428,23.372
24-01-22/14-33-29.291,8.060,8.061,29.8,1.6,28.19,28.20,23.743,9.899
24-01-22/14-33-32.314,8.061,8.062,31.0,4.6,28.19,28.20,29.317,14.997
24-01-22/14-33-34.703,8.061,8.062,35.0,4.6,28.19,28.20,31.955,17.617
24-01-22/14-33-38.109,8.061,8.062,29.8,4.6,28.19,28.20,28.409,18.263
24-01-22/14-33-40.011,8.061,8.062,29.8,4.6,28.19,28.20,50.408,18.914
24-01-22/14-33-43.917,8.061,8.062,37.9,5.6,28.19,28.20,31.535,20.006
24-01-22/14-33-46.808,8.061,8.062,26.7,5.6,28.19,28.20,31.535,20.006
24-01-22/14-33-50.357,8.063,8.064,11.2,21.1,28.19,28.20,34.185,19.504
24-01-22/14-33-52.750,8.062,8.063,2.9,28.6,28.19,28.20,6.322,25.729
24-01-22/14-33-53.746,8.062,8.063,4.4,28.6,28.19,28.20,6.322,25.729
24-01-22/14-33-56.965,8.062,8.063,5.7,22.3,28.19,28.20,24.983,25.729
24-01-22/14-34-02.166,8.062,8.063,5.7,22.3,28.19,28.20,24.983,25.729
24-01-22/14-34-05.173,8.054,8.056,15.4,12.9,28.18,28.19,13.700,24.403
24-01-22/14-34-08.362,8.054,8.057,15.4,26.4,28.18,28.19,13.582,30.778
24-01-22/14-34-10.587,8.054,8.057,15.4,45.0,28.18,28.19,17.552,26.625
24-01-22/14-34-14.214,8.050,8.054,3.2,41.8,28.17,28.18,40.525,35.024
24-01-22/14-34-17.252,8.051,8.054,1.1,33.2,28.17,28.18,43.719,39.006
24-01-22/14-34-20.121,8.052,8.054,10.0,10.2,28.17,28.18,49.018,13.764
24-01-22/14-34-22.287,8.051,8.054,3.7,41.2,28.17,28.18,39.299,22.023
24-01-22/14-34-25.212,8.053,8.054,11.2,8.9,28.17,28.18,39.114,22.303
24-01-22/14-34-28.984,8.052,8.055,22.2,86.9,28.17,28.18,39.429,25.441
24-01-22/14-34-28.984,8.052,8.055,22.2,86.9,28.17,28.18,39.429,22.714
24-01-22/14-34-34.969,8.052,8.055,14.8,88.1,28.17,28.18,40.864,28.341
24-01-22/14-34-37.697,8.052,8.055,17.2,78.7,28.17,28.18,40.864,29.144
24-01-22/14-34-38.678,8.052,8.055,17.2,74.9,28.17,28.18,40.864,30.113
24-01-22/14-34-43.700,8.052,8.055,17.2,51.7,28.17,28.18,40.864,33.235
24-01-22/14-34-46.986,8.046,8.048,28.6,5.8,28.17,28.18,40.520,33.239
24-01-22/14-34-49.943,8.052,8.053,11.2,19.8,28.17,28.18,41.677,32.429
24-01-22/14-34-52.852,8.051,8.053,18.0,18.6,28.17,28.18,45.300,32.964
24-01-22/14-34-55.201,8.051,8.053,26.7,22.4,28.17,28.18,45.300,32.964
24-01-22/14-34-58.032,8.051,8.053,19.6,22.4,28.17,28.18,22.189,33.372
24-01-22/14-35-01.674,8.051,8.052,20.8,13.1,28.16,28.17,29.826,17.681
24-01-22/14-35-03.816,8.051,8.052,1.5,20.1,28.16,28.17,164.051,18.888
24-01-22/14-35-07.761,8.051,8.052,1.5,20.1,28.16,28.17,161.842,22.876
24-01-22/14-35-11.218,8.047,8.048,3.3,5.8,28.15,28.16,92.696,41.104
24-01-22/14-35-13.253,8.044,8.046,22.3,12.3,28.15,28.16,58.671,45.695
24-01-22/14-35-15.562,8.044,8.045,5.1,5.8,28.15,28.16,58.671,72.690
24-01-22/14-35-18.672,8.045,8.046,29.8,5.3,28.15,28.16,27.452,68.178
24-01-22/14-35-22.608,8.045,8.046,25.5,33.7,28.15,28.16,31.818,78.486
24-01-22/14-35-26.313,8.044,8.045,3.7,35.2,28.14,28.15,75.199,6.322
24-01-22/14-35-29.258,8.042,8.043,4.3,23.0,28.14,28.15,1.628,37.731
24-01-22/14-35-32.301,8.040,8.041,19.9,4.4,28.14,28.15,1.163,55.336
24-01-22/14-35-34.701,8.042,8.043,3.1,29.8,28.14,28.15,4.177,36.998
24-01-22/14-35-37.031,8.042,8.043,5.1,28.8,28.14,28.15,5.757,37.512
24-01-22/14-35-41.003,8.034,8.036,18.6,13.1,28.13,28.14,58.823,52.973
24-01-22/14-35-44.312,8.033,8.036,19.5,36.3,28.12,28.13,4.561,24.517
24-01-22/14-35-47.312,8.031,8.033,51.6,18.6,28.11,28.12,3.555,49.708
24-01-22/14-35-50.384,8.031,8.034,30.8,6.0,28.11,28.12,14.971,41.774
24-01-22/14-35-53.442,8.035,8.036,18.6,22.0,28.13,28.14,42.412,37.076
24-01-22/14-35-55.735,8.034,8.036,11.3,29.8,28.13,28.14,44.212,11.417
24-01-22/14-35-59.046,8.039,8.040,3.7,1.7,28.14,28.15,35.233,8.681
24-01-22/14-36-02.035,8.039,8.040,3.7,3.4,28.14,28.15,35.589,14.153
24-01-22/14-36-05.257,8.035,8.038,30.5,41.9,28.14,28.15,17.116,26.902
24-01-22/14-36-07.745,8.039,8.040,11.2,12.4,28.14,28.15,12.761,29.960
24-01-22/14-36-10.893,8.039,8.041,23.6,31.1,28.14,28.15,13.688,21.094
24-01-22/14-36-12.260,8.039,8.040,3.8,9.2,28.14,28.15,13.388,32.165
24-01-22/14-36-16.484,8.034,8.037,28.1,49.9,28.13,28.14,0.994,41.852
24-01-22/14-36-19.890,8.030,8.033,26.0,45.6,28.13,28.14,4.849,41.689
24-01-22/14-36-23.441,8.030,8.033,8.7,23.2,28.13,28.14,7.541,57.353
24-01-22/14-36-25.826,8.030,8.033,28.8,17.0,28.13,28.14,6.409,59.577
24-01-22/14-36-28.362,8.030,8.033,28.8,23.2,28.12,28.13,34.260,45.852
24-01-22/14-36-32.201,8.034,8.037,1.7,66.7,28.12,28.13,11.304,23.399
24-01-22/14-36-35.056,8.033,8.035,20.2,8.1,28.12,28.13,9.548,38.871
24-01-22/14-36-36.837,8.033,8.035,24.4,11.1,28.12,28.13,11.292,51.688
24-01-22/14-36-41.141,8.031,8.033,3.7,19.8,28.11,28.12,33.483,36.112
24-01-22/14-36-44.378,8.027,8.029,1.2,26.9,28.11,28.12,32.594,49.562
24-01-22/14-36-46.597,8.026,8.029,24.1,4.6,28.11,28.12,32.180,53.866
24-01-22/14-36-49.902,8.026,8.028,5.5,23.5,28.10,28.11,10.373,22.233
24-01-22/14-36-53.424,8.024,8.026,4.9,23.1,28.10,28.11,10.373,29.523
24-01-22/14-36-55.791,8.024,8.027,3.8,25.9,28.10,28.11,11.736,42.113
24-01-22/14-36-57.094,8.025,8.027,40.9,25.9,28.09,28.10,37.681,12.100
24-01-22/14-37-02.473,8.031,8.033,1.8,48.8,28.10,28.11,18.945,31.699
24-01-22/14-37-04.851,8.029,8.031,20.4,20.4,28.10,28.11,5.289,32.924
24-01-22/14-37-07.822,8.030,8.032,23.0,20.2,28.10,28.11,5.707,33.724
24-01-22/14-37-11.434,8.031,8.034,1.0,2.5,28.10,28.11,4.652,42.763
24-01-22/14-37-14.271,8.031,8.033,25.5,10.0,28.10,28.11,4.652,42.763
24-01-22/14-37-16.444,8.031,8.033,21.2,32.7,28.11,28.12,19.471,36.162
24-01-22/14-37-17.907,8.031,8.033,21.2,32.7,28.11,28.12,4.197,60.882
24-01-22/14-37-21.809,8.031,8.033,24.1,22.7,28.11,28.12,5.049,62.108
24-01-22/14-37-26.444,8.032,8.033,9.2,22.7,28.11,28.12,6.448,59.566
24-01-22/14-37-26.971,8.032,8.033,12.1,22.7,28.11,28.12,8.136,58.883
24-01-22/14-37-32.408,8.030,8.031,2.9,35.6,28.11,28.12,8.489,54.406
24-01-22/14-37-34.754,8.030,8.031,8.2,35.6,28.11,28.12,9.286,65.282
24-01-22/14-37-37.757,8.033,8.035,21.8,28.6,28.11,28.12,9.286,56.372
24-01-22/14-37-40.466,8.033,8.034,3.3,0.1,28.11,28.12,17.819,57.050
24-01-22/14-37-44.007,8.033,8.034,58.4,0.1,28.11,28.12,17.719,57.050
24-01-22/14-37-44.007,8.033,8.034,58.4,0.1,28.11,28.12,21.363,57.050
24-01-22/14-37-49.790,8.034,8.036,44.8,76.4,28.11,28.12,22.644,62.385
24-01-22/14-37-52.572,8.034,8.036,67.2,57.8,28.11,28.12,22.644,62.385
24-01-22/14-37-55.806,8.039,8.041,41.7,50.6,28.11,28.12,23.961,55.030
24-01-22/14-37-57.920,8.039,8.040,46.8,29.9,28.11,28.12,26.217,55.030
24-01-22/14-38-00.968,8.039,8.040,46.8,28.6,28.11,28.12,26.404,55.860
24-01-22/14-38-05.359,8.035,8.036,2.6,2.2,28.11,28.12,26.490,55.362
24-01-22/14-38-08.449,8.034,8.036,43.0,0.7,28.11,28.12,24.890,50.027
24-01-22/14-38-11.225,8.034,8.037,43.0,93.7,28.11,28.12,24.793,50.027
24-01-22/14-38-13.827,8.034,8.037,37.3,93.7,28.11,28.12,23.831,54.909
24-01-22/14-38-17.336,8.034,8.037,32.3,132.9,28.11,28.12,28.735,48.493
24-01-22/14-38-19.753,8.031,8.033,26.5,39.3,28.11,28.12,31.359,46.918
24-01-22/14-38-22.799,8.030,8.032,3.4,26.9,28.10,28.11,69.982,21.007
24-01-22/14-38-25.740,8.029,8.032,4.0,20.3,28.10,28.11,16.806,36.799
24-01-22/14-38-28.727,8.029,8.032,4.0,23.2,28.10,28.11,16.803,44.621
24-01-22/14-38-30.684,8.029,8.032,4.0,20.5,28.08,28.09,96.411,18.329
24-01-22/14-38-34.804,8.029,8.031,4.0,24.2,28.08,28.09,72.998,31.540
24-01-22/14-38-36.754,8.029,8.031,4.0,24.2,28.08,28.09,26.703,49.409
24-01-22/14-38-41.176,8.034,8.035,29.8,36.3,28.08,28.09,3.300,37.158
24-01-22/14-38-43.712,8.035,8.038,1.2,35.9,28.09,28.10,21.251,57.565
24-01-22/14-38-47.285,8.035,8.038,35.1,27.2,28.09,28.10,23.597,27.288
24-01-22/14-38-47.809,8.035,8.038,35.1,27.2,28.09,28.10,31.123,31.994
24-01-22/14-38-52.695,8.035,8.037,4.1,10.0,28.09,28.10,24.114,33.882
24-01-22/14-38-56.312,8.035,8.037,22.7,7.0,28.09,28.10,24.114,34.556
24-01-22/14-38-58.091,8.035,8.037,24.1,7.0,28.09,28.10,25.038,36.582
24-01-22/14-39-02.115,8.035,8.039,112.9,6.6,28.09,28.10,38.382,36.582
24-01-22/14-39-04.337,8.035,8.039,42.9,6.6,28.09,28.10,39.242,36.582
24-01-22/14-39-07.860,8.035,8.039,43.6,3.8,28.09,28.10,30.340,41.921
24-01-22/14-39-07.860,8.035,8.039,43.6,3.8,28.09,28.10,33.893,39.290
24-01-22/14-39-13.476,8.036,8.040,37.8,11.0,28.10,28.11,27.424,25.833
24-01-22/14-39-17.109,8.039,8.042,21.1,24.4,28.10,28.11,30.576,28.870
24-01-22/14-39-17.719,8.040,8.042,23.7,24.4,28.10,28.11,52.237,29.600
24-01-22/14-39-23.304,8.041,8.044,30.5,3.1,28.10,28.11,52.237,34.152
24-01-22/14-39-26.064,8.043,8.046,27.8,33.5,28.10,28.11,54.919,33.796
24-01-22/14-39-29.324,8.043,8.046,9.2,31.8,28.10,28.11,54.919,35.226
24-01-22/14-39-31.970,8.043,8.046,9.2,31.8,28.10,28.11,55.783,36.368
24-01-22/14-39-34.851,8.043,8.046,9.2,31.8,28.10,28.11,61.105,36.368
24-01-22/14-39-38.104,8.040,8.042,24.6,9.3,28.10,28.11,57.552,36.368
24-01-22/14-39-41.232,8.040,8.042,8.5,9.3,28.10,28.11,54.264,41.705
24-01-22/14-39-43.446,8.040,8.044,27.8,9.7,28.10,28.11,54.264,40.641
24-01-22/14-39-47.047,8.041,8.044,27.5,1.9,28.10,28.11,58.586,35.304
24-01-22/14-39-49.327,8.041,8.044,27.5,1.9,28.10,28.11,57.587,40.641
24-01-22/14-39-52.702,8.044,8.046,12.2,1.2,28.10,28.11,65.114,34.787
24-01-22/14-39-56.075,8.040,8.042,25.3,8.8,28.10,28.11,38.883,26.161
24-01-22/14-39-57.668,8.040,8.042,25.3,5.0,28.10,28.11,42.332,36.887
24-01-22/14-40-01.539,8.041,8.043,11.7,5.2,28.10,28.11,18.691,46.859
24-01-22/14-40-04.810,8.041,8.043,33.7,5.2,28.10,28.11,19.074,46.334
24-01-22/14-40-08.030,8.036,8.040,23.6,24.8,28.10,28.11,19.074,48.416
24-01-22/14-40-11.460,8.035,8.038,31.0,20.1,28.10,28.11,20.810,51.006
24-01-22/14-40-14.224,8.035,8.037,12.4,24.5,28.10,28.11,20.810,50.182
24-01-22/14-40-14.224,8.035,8.037,12.4,24.5,28.10,28.11,21.366,50.717
24-01-22/14-40-18.910,8.035,8.037,33.4,24.5,28.10,28.11,21.365,50.717
24-01-22/14-40-22.692,8.035,8.037,34.7,20.8,28.10,28.11,18.743,35.504
24-01-22/14-40-26.175,8.035,8.038,19.9,3.4,28.10,28.11,21.892,25.719
24-01-22/14-40-28.411,8.035,8.038,19.9,4.6,28.10,28.11,21.892,33.819
24-01-22/14-40-31.067,8.035,8.037,19.9,24.7,28.10,28.11,21.892,38.826
24-01-22/14-40-34.966,8.035,8.037,21.6,22.4,28.10,28.11,23.165,35.475
24-01-22/14-40-38.196,8.035,8.037,13.8,20.8,28.10,28.11,23.587,39.032
24-01-22/14-40-40.147,8.032,8.036,22.6,1.1,28.08,28.09,152.148,8.537
24-01-22/14-40-43.972,8.032,8.036,17.3,11.2,28.08,28.09,31.323,25.291
24-01-22/14-40-46.729,8.028,8.031,12.0,1.5,28.07,28.08,59.424,6.829
24-01-22/14-40-49.883,8.027,8.030,1.2,4.0,28.07,28.08,59.424,12.561
24-01-22/14-40-53.411,8.025,8.027,20.0,42.9,28.07,28.08,14.079,17.345
24-01-22/14-40-56.496,8.025,8.027,20.7,26.6,28.07,28.08,0.188,42.779
24-01-22/14-40-58.704,8.025,8.027,7.6,26.6,28.07,28.08,1.852,39.314
24-01-22/14-41-01.535,8.025,8.028,7.6,51.3,28.07,28.08,3.973,51.516
24-01-22/14-41-04.711,8.022,8.025,6.9,1.6,28.06,28.07,94.834,34.862
24-01-22/14-41-07.804,8.022,8.025,6.9,0.1,28.06,28.07,95.204,24.764
24-01-22/14-41-11.235,8.023,8.025,10.0,0.1,28.06,28.07,95.203,37.197
24-01-22/14-41-14.145,8.023,8.026,34.9,6.6,28.07,28.08,26.967,27.313
24-01-22/14-41-16.802,8.026,8.029,42.7,1.2,28.07,28.08,7.480,47.322
24-01-22/14-41-20.124,8.026,8.027,16.1,2.8,28.07,28.08,7.480,58.397
24-01-22/14-41-23.362,8.024,8.027,4.7,24.3,28.06,28.07,76.548,33.422
24-01-22/14-41-26.003,8.024,8.026,4.7,19.2,28.06,28.07,79.383,15.440
24-01-22/14-41-28.411,8.024,8.026,4.7,19.2,28.06,28.07,82.414,21.380
24-01-22/14-41-31.778,8.025,8.027,38.6,24.8,28.07,28.08,19.295,32.427
24-01-22/14-41-34.826,8.025,8.027,42.5,24.8,28.07,28.08,19.483,43.123
24-01-22/14-41-36.910,8.025,8.027,42.5,22.8,28.07,28.08,0.188,48.385
24-01-22/14-41-40.289,8.025,8.027,43.6,22.8,28.07,28.08,1.131,53.727
24-01-22/14-41-42.537,8.025,8.027,45.0,22.8,28.07,28.08,1.131,55.547
24-01-22/14-41-47.259,8.023,8.026,3.1,1.5,28.06,28.07,78.671,27.076
24-01-22/14-41-47.259,8.023,8.026,3.1,1.5,28.06,28.07,79.056,31.343
24-01-22/14-41-52.515,8.023,8.026,3.1,12.4,28.06,28.07,79.449,26.891
24-01-22/14-41-56.173,8.023,8.026,1.9,13.7,28.06,28.07,79.845,20.350
24-01-22/14-41-58.846,8.024,8.027,28.6,19.5,28.07,28.08,24.174,56.639
24-01-22/14-42-00.267,8.024,8.027,28.6,17.5,28.07,28.08,25.585,60.393
24-01-22/14-42-04.876,8.024,8.027,6.5,17.5,28.07,28.08,3.769,60.053
24-01-22/14-42-08.369,8.024,8.027,27.5,0.9,28.06,28.07,21.615,33.463
24-01-22/14-42-11.011,8.024,8.027,30.5,0.9,28.06,28.07,22.207,41.598
24-01-22/14-42-13.786,8.025,8.027,29.8,18.4,28.06,28.07,23.723,29.452
24-01-22/14-42-17.428,8.025,8.027,24.1,43.9,28.06,28.07,23.723,23.053
24-01-22/14-42-20.041,8.025,8.027,2.4,43.9,28.06,28.07,25.843,24.552
24-01-22/14-42-23.253,8.025,8.027,2.4,25.5,28.06,28.07,24.173,22.700
24-01-22/14-42-26.428,8.025,8.027,0.3,22.8,28.07,28.08,21.600,38.191
24-01-22/14-42-28.508,8.025,8.026,1.6,18.8,28.06,28.07,124.620,137.839
24-01-22/14-42-32.374,8.026,8.029,29.7,35.9,28.06,28.07,128.363,118.378
24-01-22/14-42-34.891,8.026,8.028,1.3,2.9,28.06,28.07,41.275,134.082
24-01-22/14-42-38.312,8.026,8.028,1.3,2.9,28.06,28.07,41.275,135.848
24-01-22/14-42-38.816,8.025,8.028,24.8,2.9,28.06,28.07,41.275,142.037
24-01-22/14-42-43.094,8.027,8.029,10.0,20.0,28.06,28.07,41.275,142.037
24-01-22/14-42-45.906,8.027,8.029,17.6,20.0,28.06,28.07,41.275,142.037
24-01-22/14-42-50.254,8.023,8.026,20.5,34.5,28.05,28.06,17.970,31.345
24-01-22/14-42-52.060,8.023,8.025,22.5,0.7,28.05,28.06,14.422,38.073
24-01-22/14-42-55.721,8.023,8.025,3.9,19.3,28.05,28.06,15.320,47.814
24-01-22/14-42-58.761,8.023,8.025,3.9,20.5,28.04,28.05,90.110,44.614
24-01-22/14-43-00.679,8.023,8.025,3.9,20.5,28.04,28.05,91.780,40.285
24-01-22/14-43-05.459,8.021,8.022,121.2,0.7,28.04,28.05,74.718,51.384
24-01-22/14-43-07.393,8.021,8.022,67.8,19.3,28.04,28.05,35.847,46.393
24-01-22/14-43-11.315,8.021,8.023,69.1,10.5,28.04,28.05,35.847,47.485
24-01-22/14-43-14.131,8.021,8.024,71.5,39.3,28.05,28.06,3.166,12.821
24-01-22/14-43-16.611,8.021,8.024,67.6,49.9,28.04,28.05,38.153,18.901
24-01-22/14-43-18.449,8.021,8.024,67.6,36.2,28.04,28.05,38.153,31.232
24-01-22/14-43-23.077,8.021,8.024,73.4,30.9,28.04,28.05,38.153,31.232
24-01-22/14-43-25.610,8.021,8.024,73.4,30.9,28.04,28.05,41.756,37.175
24-01-22/14-43-29.298,8.021,8.024,73.8,30.9,28.04,28.05,42.330,37.363
24-01-22/14-43-29.812,8.021,8.024,73.8,30.9,28.04,28.05,42.330,38.324
24-01-22/14-43-34.837,8.021,8.024,92.4,12.3,28.04,28.05,48.061,32.084
24-01-22/14-43-37.159,8.016,8.018,11.3,1.2,28.04,28.05,51.231,32.084
24-01-22/14-43-40.510,8.016,8.019,18.4,6.4,28.04,28.05,51.231,32.084
24-01-22/14-43-44.215,8.009,8.013,29.9,10.0,28.04,28.05,51.824,32.084
24-01-22/14-43-47.189,8.011,8.013,1.1,11.2,28.04,28.05,51.824,29.071
24-01-22/14-43-50.464,8.012,8.015,25.4,1.1,28.04,28.05,51.824,29.571
24-01-22/14-43-53.400,8.012,8.014,25.4,9.9,28.04,28.05,54.289,29.341
24-01-22/14-43-55.458,8.012,8.015,26.0,19.9,28.04,28.05,57.848,23.989
24-01-22/14-43-58.590,8.012,8.015,25.2,19.9,28.04,28.05,59.248,23.989
24-01-22/14-44-01.670,8.012,8.015,25.2,19.9,28.04,28.05,61.522,22.456
24-01-22/14-44-01.670,8.012,8.015,25.2,19.9,28.04,28.05,63.243,24.499
24-01-22/14-44-07.735,8.011,8.014,4.5,13.0,28.04,28.05,59.683,27.158
24-01-22/14-44-10.936,8.012,8.015,13.7,10.0,28.04,28.05,63.243,25.912
24-01-22/14-44-13.283,8.012,8.015,18.6,4.3,28.04,28.05,61.737,24.911
24-01-22/14-44-17.422,8.012,8.015,21.5,13.8,28.04,28.05,63.395,20.385
24-01-22/14-44-17.422,8.012,8.015,21.5,13.8,28.04,28.05,67.848,21.350
24-01-22/14-44-23.018,8.015,8.017,36.8,72.5,28.04,28.05,66.481,21.252
24-01-22/14-44-25.881,8.014,8.018,4.6,11.3,28.05,28.06,50.110,6.487
24-01-22/14-44-28.440,8.014,8.018,4.6,11.3,28.05,28.06,48.778,17.089
24-01-22/14-44-32.359,8.014,8.018,11.1,11.4,28.05,28.06,41.469,22.435
24-01-22/14-44-34.664,8.014,8.018,3.8,11.4,28.05,28.06,43.250,30.288
24-01-22/14-44-38.138,8.019,8.022,11.2,7.0,28.05,28.06,35.747,23.183
24-01-22/14-44-41.357,8.023,8.026,3.4,11.2,28.07,28.08,35.467,58.964
24-01-22/14-44-44.015,8.023,8.027,7.8,1.8,28.07,28.08,36.037,74.828
24-01-22/14-44-47.113,8.023,8.027,28.1,0.3,28.07,28.08,42.350,72.245
24-01-22/14-44-49.889,8.023,8.027,28.1,0.3,28.07,28.08,38.666,77.160
24-01-22/14-44-52.955,8.023,8.027,15.7,18.9,28.06,28.07,38.506,20.904
24-01-22/14-44-56.076,8.023,8.025,15.7,1.4,28.06,28.07,39.566,25.315
24-01-22/14-44-58.363,8.025,8.027,15.0,0.2,28.06,28.07,42.340,27.423
